id,anchor,target,context,score,sim
3ae28281c2f3fb17,opening assembly,locking assembly,E05,0.25,0.65147793
34c2c93638da3036,opening assembly,locking device,E05,0.25,0.56104505
fda51f27143bd6bf,opening assembly,locking system,E05,0.25,0.58075744
093b352a08a9800a,opening assembly,mechanism of respiration,E05,0.0,0.5055486
dcac8326d47df5aa,opening assembly,medical shunt assembly,E05,0.0,0.48089877
049614f98375b2aa,opening assembly,motorised sunshade for glazed window,E05,0.25,0.3517044
3ad925afdeed5a67,opening assembly,opener apparatus,E05,0.75,0.6660315
47b4dbe511a28f59,opening assembly,opening,E05,0.5,0.88521844
eff6b43b5bb1f569,opening assembly,opening actuator assembly,E05,0.5,0.8938432
6c2cbc03307951cf,opening assembly,opening actuator mechanism,E05,0.5,0.82419556
bc80f55317e1ad95,opening assembly,opening assembly,E05,1.0,1.0000001
a2d5da0b2b4d13df,opening assembly,opening device,E05,0.5,0.86262405
a20537882697e827,opening assembly,opening mechanism,E05,0.5,0.83988684
565995421fdab9b7,opening assembly,opening system,E05,0.75,0.90265757
b2f433d0649472ad,opening assembly,recessed opening assembly,E05,0.5,0.7744557
7d157fe94d0369f7,opening assembly,release,E05,0.5,0.68418825
c6a64ed4aa5487a2,opening assembly,release device,E05,0.5,0.74408984
13560941ec7a7c28,opening assembly,release system,E05,0.75,0.7332278
fcd917ddb2604a68,opening assembly,slider wheel,E05,0.25,0.41835773
f4bba7297a0adc9f,opening assembly,sliding mechanism,E05,0.5,0.5115765
f76ac89a6e451327,opening assembly,spring biased door,E05,0.5,0.54622775
56e0e6f3265fcd74,opening assembly,unlock assembly,E05,0.5,0.7584106
ac21ebd8f3b3dec0,opening assembly,window,E05,0.25,0.6239539
c024dc68480b872e,outer bar,engaging,E05,0.5,0.4870618
9513762d19b6bffd,outer bar,operating,E05,0.5,0.5810118
d08418438eebc6d6,outer bar,outer cross bar,E05,0.5,0.91594756
2a715ba49653be90,panel frame,board frame,E05,0.75,0.7805994
204a69fabe66d155,panel frame,door,E05,0.25,0.74286747
0582cab6f13265f8,panel frame,dual release hood latch,E05,0.25,0.53985906
ff3596ec1c2a0d22,panel frame,eye frame,E05,0.0,0.7556758
1e92b3f2a954b276,panel frame,frame panel,E05,1.0,0.9284517
c3a0c101dc69565c,panel frame,frame system,E05,0.5,0.72843456
8860151a6fedfead,panel frame,guest member,E05,0.0,0.57773995
75705e67e4596d75,panel frame,hinge type fitment,E05,0.25,0.6739961
18145f26ad5a03ae,panel frame,interview panel,E05,0.0,0.56768775
7d00e7154d348fb4,panel frame,liftgate power,E05,0.25,0.5311392
4fcb47872e81faee,panel frame,panel body,E05,0.75,0.95031947
e42c1a26068a9c67,panel frame,panel frame,E05,1.0,0.99999994
2b797c495be62d8c,panel frame,panel light,E05,0.0,0.8638596
f06ae95faf7899b2,panel frame,panel member,E05,0.75,0.69712776
2730c1af8d5f561c,panel frame,panel physician,E05,0.0,0.6299495
d78f322588d12c02,panel frame,panel support,E05,0.75,0.8493843
1f9bdb341a025b59,panel frame,plate housing,E05,0.5,0.64343554
6ecfda7a2814ea30,panel frame,roof,E05,0.25,0.6445589
af0fbcaef97182ab,panel frame,spectacles frames,E05,0.0,0.7620084
1884a3f0640d9a70,panel frame,support panel,E05,0.5,0.7325539
3875dc3477059af4,panel frame,window,E05,0.25,0.73531866
fcba1f5b3ea4b839,rear adjustment,adjustment system,E05,0.5,0.7700219
c688cebbfa884ee1,rear adjustment,back adjustability,E05,0.75,0.75521064
d009fc5e396a6a00,rear adjustment,back adjustment,E05,0.75,0.8097096
609062a17ff0c5d3,rear adjustment,back adjustments,E05,0.75,0.7747248
94a1729fd318632b,rear adjustment,back bracket adjustment,E05,0.5,0.8335879
82489ea2001ccbbc,rear adjustment,back inspection,E05,0.5,0.70753133
1dbb01acc09f6e61,rear adjustment,back looking inspection,E05,0.5,0.7192837
c367eaf12c8eac53,rear adjustment,back movement,E05,0.75,0.7670901
da189a811f02acf7,rear adjustment,back movement adjustment,E05,0.75,0.82877105
24ba8e8d94a73bcd,rear adjustment,back relative adjustment,E05,0.5,0.77849936
6ba24b408bc91cb2,rear adjustment,back relative movement,E05,0.5,0.7507436
688e7715afaefd4e,rear adjustment,back viewing,E05,0.5,0.77912563
22f90d86af702a67,rear adjustment,back visual inspection,E05,0.5,0.7160102
0edb6d883d4d24d5,rear adjustment,back visual viewing,E05,0.5,0.76265526
462671c4aa5035f0,rear adjustment,back yard,E05,0.0,0.6100133
137229e2ee5d073b,rear adjustment,block adjustment,E05,0.0,0.72926205
8b1edb1c6d158e44,rear adjustment,door for convertible,E05,0.25,0.4740762
d597fa5fde633b03,rear adjustment,fittings,E05,0.25,0.6927827
32ecb7b79b7ffca8,rear adjustment,front adjustment,E05,0.25,0.7933964
1fc9057b4a8999b7,rear adjustment,handle adjustment,E05,0.5,0.8040321
9bd89028fe683c72,rear adjustment,latch system,E05,0.25,0.5987847
208618d154ab6b09,rear adjustment,moveable barrier,E05,0.25,0.63540393
7950be216342e827,rear adjustment,rear adjustability,E05,0.75,0.91222566
59c36b44220be2f9,rear adjustment,rear adjustment,E05,1.0,0.99999994
2ce96564cd215b01,rear adjustment,rear alignment,E05,0.75,0.943905
bdaa9629f7dec7b7,rear adjustment,rear clearance,E05,0.5,0.93998194
8b18303343e14704,rear adjustment,rear end adjustment,E05,0.75,0.94337505
3cd0aa006977be0c,rear adjustment,rear inspection,E05,0.5,0.93178904
b81173a7c622902a,rear adjustment,rear leg paralysis,E05,0.0,0.5074274
aa102b802d8fb67d,rear adjustment,rear looking inspection,E05,0.5,0.8940346
2433d39a0e98a05d,rear adjustment,rear looking viewing,E05,0.5,0.8823434
75f7cf6c79b16f4d,rear adjustment,rear movement,E05,0.75,0.9346722
e6aa6e458439a9d5,rear adjustment,rear movement adjustment,E05,0.75,0.97366214
d40784a53c2aef92,rear adjustment,rear relative adjustment,E05,0.5,0.9567377
ef6c45b08e6fb757,rear adjustment,rear relative movement,E05,0.5,0.90215
d65e98a7995f8523,rear adjustment,rear shoulder pain,E05,0.0,0.6380525
6c6cf6e47c697766,rear adjustment,rear spoiler,E05,0.0,0.8707631
55b8102959afeeb6,rear adjustment,rear support,E05,0.5,0.9242979
493855564d24fc3d,rear adjustment,rear viewing,E05,0.5,0.9208922
87e577110dad4de3,rear adjustment,rear visual inspection,E05,0.5,0.9033363
704ac9ae9cf93c58,rear adjustment,rear visual viewing,E05,0.5,0.9129367
71f481380dcb9a1a,rear adjustment,safes door,E05,0.25,0.3905634
f22b5b1add795898,rear adjustment,safes password,E05,0.0,0.32960296
314445ab7a4bb9e4,rear adjustment,side mounting,E05,0.25,0.81963223
4357fc07b063e752,rocker lever,bar chart,E05,0.0,0.45748484
87d751bcc69b1191,rocker lever,bench bar,E05,0.0,0.5099219
f5917f55c0a2478a,rocker lever,handle bar,E05,0.5,0.6936311
318433afe9cf365e,rocker lever,hollow piston,E05,0.25,0.5338108
4ad3a141720c4a93,rocker lever,knuckle joint snap,E05,0.25,0.5505255
2a763b9a58e79f45,rocker lever,lever,E05,0.5,0.81559205
840053045f183e4a,rocker lever,lever retention rule,E05,0.0,0.7136725
f1c0eb9d446a29ff,rocker lever,lever rule between the liquidus and solidus,E05,0.0,0.6014176
49d73c772e5d34bd,rocker lever,lever rule for mole fraction,E05,0.0,0.5895413
4a193b7db3117979,rocker lever,locking,E05,0.5,0.60067594
a5ebe21460318a2a,rocker lever,mounting plate for furniture,E05,0.25,0.29791296
c0c44e541fc879d3,rocker lever,oscillating lever,E05,0.75,0.7649468
28907cd577da9422,rocker lever,poppet valve,E05,0.25,0.61832523
ac1253b020cdf395,rocker lever,radial movement,E05,0.25,0.51310873
5a6a86ac086515b6,rocker lever,recliner crowbar,E05,0.5,0.4780397
11ae72d9792af5ac,rocker lever,rocker arm,E05,0.75,0.8568941
878570fbd5452de3,rocker lever,rocker lever,E05,1.0,1.0000001
008da65099da340c,rocker lever,rocker lever ball socket retainer,E05,0.5,0.79613775
f9ed876dc5975173,rocker lever,rocking lever,E05,1.0,0.87900674
23b2d6f1da0d9f39,rocker lever,roller lever,E05,0.5,0.7521988
e8916cf8824fadf0,rocker lever,rotating machine,E05,0.25,0.67096895
4659f197e9496afa,rocker lever,rotating threads,E05,0.0,0.577183
c6edfc383a94cac1,shaped engaging,shape,E05,0.5,0.8561551
46d7045abf416565,shaped engaging,shape locking,E05,0.75,0.8284849
e2ab6ee8caa6dbba,shaped engaging,shape support,E05,0.5,0.81123525
6abe2b85009a9146,shaped engaging,shaped,E05,0.5,0.9161223
5916e0d0e034883d,shaped engaging,shaped locking,E05,0.75,0.8672434
488c590c73a3fb97,shaped engaging,shaped support,E05,0.5,0.89314604
5e84c25da2be6098,tubular latch,a tubular latch casing,E05,0.5,0.94453347
46f3fb3795277ae8,tubular latch,bearing,E05,0.25,0.68083227
159de73c7423c6f3,tubular latch,closer look,E05,0.0,0.55168104
edc946568f974432,tubular latch,closer value,E05,0.0,0.49865225
ecfe060e53badd54,tubular latch,connector,E05,0.5,0.75900656
0f74aa40f5023ef8,tubular latch,cylindrical latch,E05,0.75,0.8108534
e43fb208e93772ff,tubular latch,door,E05,0.25,0.59240186
01528690e2ba97ee,tubular latch,door closer,E05,0.25,0.57669103
2ff0507a8135db71,tubular latch,door lock device,E05,0.5,0.5002446
261803731bb2f9b0,tubular latch,fastener supplier,E05,0.0,0.68893135
adc9ce2ccbda0c16,tubular latch,fastening a window of a motor vehicle,E05,0.25,0.5166842
e66cf9211e64417b,tubular latch,gate,E05,0.25,0.6830258
ae6d1895d1805ff1,tubular latch,handle fitting,E05,0.25,0.7552556
37d8760492b5be7e,tubular latch,holder,E05,0.25,0.6625057
ce7a48f2c4e0eacc,tubular latch,hollow member,E05,0.5,0.5386352
9196dcdceb241617,tubular latch,item of ironmongery,E05,0.75,0.56517965
f89b25fb6a90dea4,tubular latch,keycard with partially magnetised,E05,0.25,0.50967664
828316524062da75,tubular latch,lock,E05,0.5,0.6664268
b1d0ebcc6334900b,tubular latch,mechanical fastener,E05,0.75,0.7516427
022cd4885c9a260c,tubular latch,polyurethane tubular blood pump,E05,0.0,0.4937406
a182b9247a2c6d87,tubular latch,rigid steel tube,E05,0.5,0.584595
48ef5fba1801268f,tubular latch,shaft,E05,0.25,0.73490727
2c4945c94a96920f,tubular latch,tubular blood vessel,E05,0.0,0.72572964
2d0ac961fcd2a154,tubular latch,tubular blood vessel stent,E05,0.0,0.64617467
33f90a9a0f17446e,tubular latch,tubular latch,E05,1.0,0.9999998
03c1969589f3629a,crank,crank joint,D05,0.5,0.83913004
7454c5774a79a82e,crank,crank lever,D05,0.5,0.86655563
4850984921a139e2,crank,crank shaped,D05,0.5,0.9346889
5cdf9a24255f2f2b,crank,crank type,D05,0.5,0.93971366
57fb2de602397256,crank,lever,D05,0.25,0.84473425
eb27fbd35d992c90,crank,type,D05,0.0,0.73319674
022662645f699fb5,crank,ville crank,D05,0.5,0.8226245
c3a775b16ddf362d,crank,ville joint,D05,0.25,0.63941056
93dec1bc538afec0,frame handle,handle frame,D05,0.5,0.9605638
b8a0157aa079b200,gripping layer,floor mat,D05,0.25,0.6039715
5e57940a2fb1cbc5,gripping layer,grid view,D05,0.0,0.5838365
aa714967f340002c,gripping layer,grip,D05,0.5,0.8785522
3c0fff6669fde49f,gripping layer,grip layer,D05,1.0,0.929942
419a5742b9496188,gripping layer,grip strips,D05,0.5,0.8594541
5cfcc2e6abc051ff,gripping layer,grip surface,D05,0.75,0.90553147
f48385994ad80acb,gripping layer,grip tape,D05,0.0,0.82632774
e235d3936c4f435a,gripping layer,gripe water,D05,0.0,0.7411733
0056507c111233ba,gripping layer,gripping fabric,D05,0.5,0.84619135
4f48176c2f137f68,gripping layer,gripping system,D05,0.5,0.9186527
bd143facdc1faadf,gripping layer,holding surface,D05,0.5,0.837115
0a92708711b9d0c1,gripping layer,layers of skin,D05,0.0,0.7242873
49583825b5cf839f,gripping layer,lip,D05,0.0,0.65707695
887c8ff6aa4a5dfb,gripping layer,marine layer,D05,0.0,0.5847354
46566be0a681d18b,gripping layer,non slip layer,D05,0.5,0.48677382
bd218d1100875202,gripping layer,ozone layer,D05,0.0,0.53118104
f604e8e65a92c449,gripping layer,quilt,D05,0.5,0.6181395
e17c71417b5e405f,gripping layer,quilt support,D05,0.5,0.47771284
cdca0e203d101747,gripping layer,rubber,D05,0.25,0.64903265
5f0379414bc1243f,gripping layer,sewing,D05,0.25,0.5611549
460628db713a1ec0,gripping layer,slip resistance,D05,0.25,0.68999785
a67e4ccb52be565b,gripping layer,slippery nature,D05,0.25,0.6826504
068677234fa1e55e,gripping layer,support,D05,0.5,0.70818126
82400dbee0e60d00,gripping layer,woven,D05,0.25,0.8166196
3635f246865557d3,move towards left,advancing in left direction,D05,0.5,0.90173995
46e01381fb8f5d00,move towards left,both sides,D05,0.25,0.5070498
c42ac20be184f518,move towards left,cylinder,D05,0.25,0.542761
9e3358923da8e3fd,move towards left,directed towards left,D05,0.5,0.95107555
d203efb3299f1e28,move towards left,direction,D05,0.25,0.62583613
2f65a95ad28e0d90,move towards left,every direction,D05,0.25,0.39699194
1de0cc1894195ca9,move towards left,flow towards left,D05,0.75,0.9429928
6167d8f509c04b32,move towards left,left behind,D05,0.0,0.65089476
249a87892d5364f6,move towards left,left brain,D05,0.0,0.68522954
bd6ae8138ae9c8fd,move towards left,left hand,D05,0.0,0.80659944
fa5b91500fc38421,move towards left,left side,D05,0.5,0.86053294
21e4752ed38e0a92,move towards left,leftward flow,D05,0.75,0.8300228
093c3d34ccc6c1e1,move towards left,leftward movement,D05,0.75,0.84901774
e324a7d7ddfd6fe3,move towards left,move in left direction,D05,0.75,0.90786743
0692828944fb7036,move towards left,move to left,D05,0.75,0.9801393
1233eba76fce28f2,move towards left,move toward left,D05,1.0,0.9959816
6fde4c536bc8243a,move towards left,move towards right,D05,0.25,0.59577066
2ca537bed5678835,move towards left,movement disorders,D05,0.0,0.5208812
949660289eb6d0bc,move towards left,movie times,D05,0.0,0.38866824
905675094dc500c8,move towards left,moving in left direction,D05,0.5,0.87814933
0d9aac125cfacc4d,move towards left,sewing,D05,0.25,0.43203342
535081a1add10ba8,move towards left,smooth move,D05,0.0,0.47146758
0ff84d4652ce4019,move towards left,trannsport in left direction,D05,0.5,0.8098954
529cee46d926b1f4,output center,bar,D05,0.0,0.62104493
00563fe99377abe7,output center,cardiac output,D05,0.0,0.5603144
93da7f1ea01f027d,output center,center,D05,0.5,0.79788184
025c012a042481a6,output center,central area,D05,0.25,0.7782966
56a4015a907fb774,output center,design output,D05,0.5,0.8649731
47e1776416f8c5cc,output center,document output center,D05,0.5,0.7913644
fd9d749eda99891a,output center,end output,D05,0.5,0.7123463
8d5879f0612608b9,output center,exit,D05,0.25,0.6296685
26dc69bc6950c40b,output center,external device,D05,0.25,0.6693744
6113ec6f55dfe43c,output center,gear assembly,D05,0.25,0.74691033
23b60bcae9686398,output center,gravity center,D05,0.0,0.68456423
35f50d034937f533,output center,healthcare center,D05,0.0,0.5466303
0d5e8425a6356933,output center,looper,D05,0.0,0.6821332
c95684ab3872dbd8,output center,machine,D05,0.25,0.7822602
fb113adbfb6ed572,output center,micro center,D05,0.0,0.68877167
5ae1fe9a2098b6b8,output center,output,D05,0.5,0.9153997
fad8e8bfd9ec6ad0,output center,output central,D05,1.0,0.9326883
fe7f1e20598155a2,output center,output centres,D05,1.0,0.9676486
6f9ea7125af2d825,output center,output location,D05,0.5,0.9525585
28f0d10df43b0916,output center,output point,D05,0.75,0.95843154
4625cec25942c7cf,output center,position,D05,0.25,0.75120854
5337e67d1660d050,output center,power output,D05,0.0,0.82301044
1935aadb300bffbb,output center,resulting devices,D05,0.25,0.816546
98e4ab59478813f5,distributor pipe,distribution,F25,0.5,0.7240089
c78935f09be47f48,distributor pipe,distribution pipe,F25,1.0,0.93798774
4df5a008e3c707ef,distributor pipe,holes,F25,0.25,0.55953026
12eb02d0ec4e1a48,distributor pipe,nozzle,F25,0.25,0.7927446
74a4249171920388,distributor pipe,nozzles,F25,0.25,0.78388613
4881050ee1e29242,distributor pipe,pipe,F25,0.5,0.8014659
828a6ab8b6f899cd,distributor pipe,pipes,F25,0.5,0.77682126
9e176da6ffd69f39,distributor pipe,spraying hole,F25,0.5,0.6167147
a6f2f0618e45abad,distributor pipe,spraying holes,F25,0.5,0.5418892
fe5683a2d3f182d8,distributor pipe,spraying nozzle,F25,0.5,0.7388408
9eb09722de55a5d6,distributor pipe,spraying nozzles,F25,0.5,0.72580826
ff39a5d0c3ba80a7,distributor pipe,water,F25,0.25,0.64774036
cde7228435fc5df6,distributor pipe,water nozzle,F25,0.5,0.69185317
b877329b10ca47bb,distributor pipe,water pipe,F25,0.5,0.76276374
4c2aa6929414b919,distributor pipe,water spraying holes,F25,0.5,0.53378177
cb2ff9e7cc997679,distributor pipe,water spraying nozzles,F25,0.5,0.6476129
3ec970d98a997f10,distributor pipe,water the nozzles,F25,0.25,0.68143463
35f1b8f3f6c64683,feed control valve,ammonia control unit,F25,0.5,0.6501337
d28a97a10decaf9e,feed control valve,ammonia control valve,F25,0.5,0.7096829
30afdef6be646475,feed control valve,ammonia sensing unit,F25,0.25,0.58301145
6b69d7e27824de8c,feed control valve,ammonia sensing valve,F25,0.5,0.6704078
e03e3d5578370d9f,feed control valve,control unit,F25,0.5,0.7607316
c8185583714c30a4,feed control valve,control valve,F25,0.5,0.8834398
c5b792712052acd6,feed control valve,discharge valve,F25,0.5,0.85175407
e41129c3173b73e0,feed control valve,flow over valve,F25,0.5,0.8550352
3c3e0cfd8413d764,feed control valve,level control valve,F25,0.75,0.8475824
dec529091396a888,feed control valve,level sensing valve,F25,0.75,0.7946715
0b1018445c752e1b,feed control valve,level unit,F25,0.25,0.4695091
8fbc6592924ff877,feed control valve,level valve,F25,0.5,0.54361826
d0f41829cb687f53,feed control valve,mixing valve,F25,0.25,0.7951302
df7fb7611f1ec20f,feed control valve,return valve,F25,0.25,0.7449481
a2ddf5ccffefe57f,feed control valve,supply over valve,F25,0.5,0.8581617
1e4e4b76883ea6cf,feed control valve,supply switch over,F25,0.5,0.76574653
19f502f1610fe222,feed control valve,supply switch over valve,F25,0.5,0.82391167
52864404db554544,feed control valve,supply unit,F25,0.25,0.6894677
2de12e64457c0a03,feed control valve,supply valve,F25,0.5,0.89203465
207c88f2b7db15a5,feed control valve,switch control valve,F25,0.75,0.83867586
459ea1e8f513969d,feed control valve,switch off valve,F25,0.25,0.64487976
f1bb58e9079943d4,feed control valve,switch over,F25,0.25,0.655537
0c576af493a35488,feed control valve,switch over valve,F25,0.25,0.8072605
fad7cf501516f687,feed control valve,switching off valve,F25,0.25,0.6743611
28fd97911d41761c,feed control valve,switching over valve,F25,0.25,0.807955
db6c9d4157daa760,feed control valve,switching switch off valve,F25,0.25,0.635372
477ffae7a1368fc6,feed control valve,switching switch over valve,F25,0.25,0.76440394
d8950880abbf106a,feed control valve,switching valve,F25,0.5,0.7946616
5379619055167da3,oxygen lean,air,F25,0.25,0.7713889
8ad3466f7119f976,oxygen lean,air lean,F25,0.75,0.8643205
b3a0dcac500be662,oxygen lean,air rich,F25,0.25,0.5906013
23e85dd399906bd4,oxygen lean,carbon lean,F25,0.5,0.64483863
fbd50d83b154735c,oxygen lean,carbon rich,F25,0.5,0.6112309
1f667ab46d7218f4,oxygen lean,fraction,F25,0.0,0.71351635
ffd96b753764fb63,oxygen lean,non partially,F25,0.0,0.659866
2ded8872da0812c8,oxygen lean,oxygen,F25,0.5,0.89665025
d71d766f5601ca5a,oxygen lean,oxygen air,F25,0.5,0.8665774
53aa7916c796743a,oxygen lean,oxygen barrier layers,F25,0.25,0.8136346
3450f20729662045,oxygen lean,oxygen containing species,F25,0.25,0.8083276
463083df917b8d8e,oxygen lean,oxygen rich,F25,0.75,0.7774067
86784b863260c524,oxygen lean,oxygen rich air,F25,0.75,0.72934234
118e835f309a0071,oxygen lean,partially,F25,0.0,0.6498467
fd6ddd1b08456f01,pre trip,performing pre trip,F25,0.5,0.8296505
fba3761eeb657f69,pre trip,performing trip,F25,0.5,0.6508464
161faa1fa3b7bc9c,pre trip,periodic,F25,0.25,0.60409504
014481b2d1cb3ee0,pre trip,periodic performance,F25,0.25,0.614649
738b03d7023b780b,pre trip,post trip,F25,0.25,0.8562475
72580ceea74b13fc,pre trip,preliminary,F25,0.25,0.7184314
6555fe780a5c5557,pre trip,preliminary performance,F25,0.25,0.7023285
1e4069569c578273,pre trip,trip,F25,0.5,0.7380483
0f41701035ee6f4a,resilient metal,resilient metal strip,F25,0.75,0.95475113
eaee514f805fb676,elastic assembly,actuator,A43,0.0,0.7226582
73d6069e56a8b527,elastic assembly,arm,A43,0.0,0.7284138
68722a63949443e5,elastic assembly,elastic device,A43,0.5,0.9575577
7a54a86749114533,elastic assembly,elastic means,A43,0.5,0.9087746
e15edd9b58373921,elastic assembly,elastic member,A43,0.5,0.92284554
cb50312825185930,elastic assembly,elastic spring,A43,0.5,0.9446218
7f4c470bab7d9fff,elastic assembly,retaining member,A43,0.25,0.5641702
4e2c5257ca3e9d6c,elastic assembly,retaining spring,A43,0.5,0.6291905
08fbf26b5a25795b,elastic assembly,return device,A43,0.25,0.5886133
8e30f28774ac326a,elastic assembly,return means,A43,0.25,0.5360833
49e91d4fa7759986,elastic assembly,spring,A43,0.5,0.5034407
b27dba99d5eedab1,elastic assembly,springs,A43,0.5,0.68446696
225205a30c74c313,foot side,arched part,A43,0.25,0.63282263
4dd86b99d84531b7,foot side,convex side,A43,0.25,0.6254802
891d4e6d57d81695,foot side,curved side,A43,0.25,0.68912804
4e3b1b597e56a438,foot side,drum,A43,0.0,0.611659
1b447721d6ea3c65,foot side,fingers,A43,0.25,0.7144187
8794d0d05f7718c6,foot side,foot anchor,A43,0.25,0.82876456
287af8ad606d0101,foot side,foot down side,A43,0.75,0.8936101
53fe4715d4be2989,foot side,foot lateral side,A43,0.75,0.9121305
be31b00fc9554676,foot side,foot massager,A43,0.0,0.65296423
966c3092f8bcdc0c,foot side,foot panel,A43,0.25,0.8995802
d65b2aed6fb84eed,foot side,foot side border,A43,0.5,0.9400132
ba9199c6139a84be,foot side,foot side brim,A43,0.5,0.9326191
d6185ffa395ac5b1,foot side,foot side edge,A43,0.5,0.92346257
6fecccf8c3e946e0,foot side,foot side perimeter,A43,0.5,0.91416967
47d30dcf7a072106,foot side,foot support,A43,0.25,0.8513981
f46672305fb89e4b,foot side,football,A43,0.0,0.40754592
d8b58d4e1063c4c1,foot side,football match,A43,0.0,0.32599914
034595e2886c2134,foot side,football price,A43,0.0,0.37147906
a6087e2aae285e3c,foot side,football stadium,A43,0.0,0.2974856
4aabb401a2cd4b14,foot side,forefoot,A43,0.75,0.77276826
75625b9a145eb28b,foot side,human leg,A43,0.25,0.6960386
0266d7c8026ce6d5,foot side,limiting embodiment,A43,0.0,0.5657453
2fa5c9d08b3ab97b,foot side,limiting example,A43,0.0,0.6262031
7116e5f420f61e0f,foot side,limiting preferred embodiment,A43,0.0,0.48870543
15a4bde76ca36940,foot side,limiting preferred example,A43,0.0,0.55706096
8d4dd790e3204706,foot side,preferred embodiment,A43,0.0,0.5188827
d330d058296eba09,foot side,preferred example,A43,0.0,0.56431985
5327067d214a609b,foot side,side effect,A43,0.0,0.55844766
45288e732fdef1b0,foot side,supporting side,A43,0.25,0.70926803
803716df0c599205,foot side,toe side,A43,0.75,0.8442882
fab58571d94352dc,foot side,tra supporting side,A43,0.0,0.70477885
14adba78f1da71c1,high frequency welding,dielectric materials,A43,0.25,0.6419538
72d62b6b1a0c1986,high frequency welding,dielectric sealing,A43,0.75,0.6256083
7416bd385bf3d84c,high frequency welding,dielectric welding,A43,0.75,0.69372594
98e6c1d7b5e0dead,high frequency welding,electric polarization welding,A43,0.5,0.70160145
dacd73b144c781d3,high frequency welding,electromagnetic waves welding,A43,0.5,0.7982838
b2888e62074b69c3,high frequency welding,frequency modulation,A43,0.0,0.6226208
c873aafe8bea33bd,high frequency welding,high court,A43,0.0,0.49974763
82837d4e3d1e81b4,high frequency welding,high frequency electric fields,A43,0.5,0.8915498
123835a689823b36,high frequency welding,high frequency trading,A43,0.0,0.7505821
0569e9725b6f4516,high frequency welding,high school,A43,0.0,0.34714937
ce7070c340003780,high frequency welding,high scores,A43,0.0,0.68446374
7fd26f9cdb39e92b,high frequency welding,ionic polarization,A43,0.25,0.43201247
22644d4f4755700f,high frequency welding,maxwell wagner polarization,A43,0.25,0.4846593
32c5e505b432ba07,high frequency welding,melting of thermoplastic,A43,0.5,0.54198956
ca9e967ed3da1a59,high frequency welding,plastic welding,A43,0.5,0.40974066
8c108ee8e836d057,high frequency welding,radio frequency,A43,0.25,0.5847955
99abd1aba2810ec4,high frequency welding,radio frequency heat sealing,A43,0.75,0.680031
0e03b269c9bfd616,high frequency welding,radio frequency welding,A43,0.75,0.68831193
e31b19f091c79706,high frequency welding,welding defect,A43,0.0,0.59950364
931ed66ad6960050,metatarsal bones,aircraft system,A43,0.0,0.44505158
e24707338a0c1988,metatarsal bones,bone,A43,0.25,0.73909146
fad765bccbc63e72,metatarsal bones,bone cancer,A43,0.0,0.51018643
110f42ca3e7b5248,metatarsal bones,bone marrow,A43,0.0,0.67104095
3a27452b88c284b6,metatarsal bones,boneless,A43,0.0,0.3847626
09722779b39277b5,metatarsal bones,bones of foot,A43,0.75,0.7363057
75d8c33493750cff,metatarsal bones,computer system,A43,0.0,0.47598007
172528346c874f8f,metatarsal bones,cortex of a bone,A43,0.25,0.7738101
1546dabd3d200bdd,metatarsal bones,edges,A43,0.0,0.53648484
f87b91c0689d24b8,metatarsal bones,foot fingers,A43,0.5,0.5643376
e9fd80feac561046,metatarsal bones,forefoot bones,A43,0.75,0.8404416
598fdd60bd6f899c,metatarsal bones,group of five long bones,A43,0.5,0.5802863
9eb99d76c9f87992,metatarsal bones,lateral,A43,0.0,0.4873545
a3a8758ad15bd1bb,metatarsal bones,lateral respectively,A43,0.0,0.5059219
57391bd8b5923cd5,metatarsal bones,longer bones,A43,0.75,0.5374563
223c50ececfa4921,metatarsal bones,metatarsal,A43,0.75,0.9137963
6d5f21025e0f43a9,metatarsal bones,metatarsal joint,A43,0.5,0.92074233
9aaba3a49a1d53c8,metatarsal bones,metatarsal joints,A43,0.5,0.9261096
a7513226b63e7f40,metatarsal bones,metatarsal portion,A43,0.5,0.91412187
e8cb5cd912048638,metatarsal bones,metatarsal respectively,A43,0.5,0.8603441
cf84c8de0ac10852,metatarsal bones,metatarsal toes,A43,0.5,0.7488862
8e7049a64ff35e9f,metatarsal bones,metatarsus,A43,0.75,0.8520841
beccbae445b328b2,metatarsal bones,metatarsus bone,A43,0.75,0.9281957
8a16454c213e4bd0,metatarsal bones,phalanges,A43,0.5,0.7304256
0e21f954a06f5282,metatarsal bones,phalanges of the toes,A43,0.5,0.6759298
48b94e5ef91864c7,metatarsal bones,rigid tissue,A43,0.25,0.42042428
1d8622d377e96cdc,metatarsal bones,sides,A43,0.0,0.49011934
7caed3fb27acc015,metatarsal bones,skeleton system,A43,0.25,0.7526518
675ed43ab18723d0,metatarsal bones,tarsal bones,A43,0.5,0.9022734
8b91dcf70f8ad40e,metatarsal bones,ticketing system,A43,0.0,0.35202762
9569640e0c65575b,metatarsal bones,toe,A43,0.25,0.5869634
5900207bf94f8968,metatarsal bones,toes,A43,0.5,0.5327705
936c965afb7c6b81,metatarsal bones,toes bones,A43,0.5,0.6670448
9ab1194f583bc4e1,pendent,pendent group,A43,0.5,0.9203638
392a76a87cf23501,pendent,pendent groups,A43,0.5,0.875772
051a91ed3cfb668f,positioning sheet,arranging sheet,A43,0.5,0.90530115
c028c43445909510,positioning sheet,bed sheet,A43,0.0,0.5119936
